AGE,INCOME,INCPER,SPENDING
30.916666,1541.666667,18500,290.6974846
30.916666,1333.333333,8000,13.1666673
30.833334,6858.333333,41150,623.2958535
30.833334,6250,75000,566.4508324
30.833334,5833.333333,70000,644.3041811
30.833334,4833.333333,29000,1002.812502
30.833334,4166.666667,12500,17.5833333
30.833334,3500,8400,516.1300227
30.833334,3388.333333,20330,505.3225031
30.833334,3250,13800,161.4551274
30.833334,3125,37500,216.8474952
30.833334,2916.666667,35000,78.8166669
30.833334,2900,34800,1158.387554
30.833334,2752.166667,16513,5.4999999
30.833334,2625,10500,452.1483164
30.833334,2583.333333,7750,115.8200096
30.833334,2500,6666.666504,66.1175
30.833334,2500,30000,110.1775002
30.833334,2500,10000,156.5724984
30.833334,2500,27000,195.001848
30.833334,2500,18333.33398,234.9008992
30.833334,2491.666667,7475,199.4116705
30.833334,2483.333333,7450,108.6291702
30.833334,2416.666667,29000,271.8516756
30.833334,2416.666667,29000,370.6066621
30.833334,2166.666667,6500,39.3158346
30.833334,2083.333333,25000,105.8833286
30.833334,2083.333333,25000,114.4000019
30.833334,2000,12000,44.6624979
30.833334,2000,24000,57.8266643
30.833334,1858.333333,22300,1
30.833334,1750,10500,138.29083
30.833334,1550,6200,93.0833312
30.833334,1500,6000,165.7666638
30.833334,1500,9333.333008,427.5203794
30.833334,1430,8580,483.2249752
30.833334,1416.666667,23000,61.4593113
30.833334,1333.333333,8000,188.2183353
30.833334,1126.666667,8260,0.8184019
30.75,4583.333333,16200,123.9050374
30.75,4491.666667,53900,109.8275014
30.75,3833.333333,17000,70.5160415
30.75,3750,22500,405.7958163
30.75,3583.333333,44600,234.1226296
30.75,3583.333333,8600,482.6574872
30.75,3166.666667,12666.66699,79.893336
30.75,3100,37200,152.3333382
30.75,3000,18000,4.6666665
30.75,2916.666667,35000,1114.949149
30.75,2833.333333,8500,320.9249948
30.75,2811.666667,33740,33.7575002
30.75,2750,14750,147.2680867
30.75,2625,17750,191.7891456
30.75,2500,37200,252.4052374
30.75,2496.583333,29959,497.7825012
30.75,2333.333333,28000,283.7324863
30.75,2116.666667,26400,302.6544561
30.75,2100,12600,506.4424887
30.75,2075,13150,112.1920181
30.75,2048.75,8195,308.049171
30.75,2000,12000,99.1116762
30.75,1950,7800,115.173327
30.75,1833.333333,56000,72.9686326
30.75,1750,22500,25.7895556
30.75,1750,7000,133.4550008
30.75,1500,13000,48.8596167
30.75,1358.333333,42810,1.8720315
30.75,1300,8700,145.830109
30.75,1250,5000,44.2391681
30.666666,5166.666667,72000,1012.373927
30.666666,4666.666667,11200,50.3333354
30.666666,4166.666667,87000,108.2581468
30.666666,3808.333333,49700,117.4660109
30.666666,3570.833333,21425,913.4499531
30.666666,3500,10875,186.6618339
30.666666,3333.333333,40000,105.416663
30.666666,3166.666667,38000,102.976673
30.666666,2916.666667,35000,65.05667
30.666666,2916.666667,12000,618.2790423
30.666666,2666.666667,32000,131.7183375
30.666666,2666.666667,36000,418.2244539
30.666666,2625,15750,179.2616677
30.666666,2500,30000,238.7816645
30.666666,2375,28500,283.8083329
30.666666,2333.333333,28000,27.2500009
30.666666,2283.333333,6850,42.3941685
30.666666,2191.666667,14000,310.8041689
30.666666,2166.666667,26000,121.6158383
30.666666,2166.666667,26000,351.0858491
30.666666,2083.333333,8333.333008,15.9708327
30.666666,2083.333333,12500,116.0533323
30.666666,2083.333333,12500,127.4558327
30.666666,2083.333333,20000,187.7411424
30.666666,2083.333333,16250,214.8711588
30.666666,2000,24000,154.4975042
30.666666,1907,22884,543.6941929
30.666666,1666.666667,20000,5.5
30.666666,1666.666667,20000,383.4741563
30.666666,1580,6320,207.2241688
30.666666,1541.666667,22500,132.3003496
30.666666,1333.333333,4000,1
30.583334,5000,20000,691.466704
30.583334,4583.333333,55000,1032.340881
30.583334,3383.333333,14533.33301,498.5427318
30.583334,3333.333333,40000,285.7183417
30.583334,3270.083333,39241,782.4791849
30.583334,3250,43000,124.4765138
30.583334,3233.333333,12933.33301,44.4408346
30.583334,2925,35100,161.2300063
30.583334,2916.666667,5833.333496,114.6408372
30.583334,2833.333333,34000,103.5316723
30.583334,2750,33000,26.8999992
30.583334,2500,30000,289.1875058
30.583334,2500,30000,805.2283525
30.583334,2483.333333,33050,16.6056486
30.583334,2333.333333,7000,227.4783303
30.583334,2250,10666.66699,334.3542181
30.583334,2166.666667,26000,16.5833329
30.583334,2125,12750,239.274174
30.583334,2044,24528,198.789157
30.583334,2000,24000,193.61417
30.583334,1760,21120,369.8333216
30.583334,1750,21000,51.2050004
30.583334,1750,21000,257.049989
30.583334,1666.666667,20000,6.8124997
30.583334,1583.333333,6280,4.1600319
30.583334,1500,18000,29.849167
30.583334,1500,18000,71.3650044
30.5,6750,91000,517.7479964
30.5,4825,14475,350.4799919
30.5,3666.666667,49000,530.6871633
30.5,3500,8400,29.6050003
30.5,3333.333333,20000,372.4450121
30.5,3308.333333,19850,132.6974948
30.5,3291.666667,19750,256.8308391
30.5,3166.666667,13666.66699,63.2089823
30.5,3000,10100,505.273506
30.5,2916.666667,17500,54.1666678
30.5,2916.666667,35000,99.2816718
30.5,2916.666667,17500,237.9133242
30.5,2916.666667,8750,781.4883192
30.5,2666.666667,32000,124.0733365
30.5,2583.333333,31000,450.4566565
30.5,2500,10000,11.6641668
30.5,2500,15000,99.166669
30.5,2500,17250,314.6057948
30.5,2416.666667,31000,341.7221271
30.5,2333.333333,28000,655.5400093
30.5,2291.666667,27500,490.8483413
30.5,2250,9500,151.2434129
30.5,2208.333333,6625,69.5108376
30.5,2125,25500,114.7141661
30.5,2116.666667,25400,138.035844
30.5,2025,8700,225.4344743
30.5,2000,24000,63.7333319
30.5,2000,24000,110.9566614
30.5,2000,24000,837.8208876
30.5,1916.666667,11500,49.2874992
30.5,1833.333333,22000,29.383335
30.5,1833.333333,22660,149.9093908
30.5,1816.666667,10900,290.2783076
30.5,1766.666667,21200,64.0216707
30.416666,4083.333333,49000,294.5383259
30.416666,3958.333333,15833.33301,574.9591533
30.416666,3750,11250,188.4591719
30.416666,3750,45000,381.3549969
30.416666,3500,42000,102.8608335
30.416666,3466.666667,30550,135.2873683
30.416666,3333.333333,41005,46.4138513
30.416666,3333.333333,40000,249.9291797
30.416666,3166.666667,38000,194.7691633
30.416666,3041.666667,20750,457.869775
30.416666,2916.666667,8750,372.4583363
30.416666,2833.333333,16540.66602,100.8339332
30.416666,2791.666667,33500,114.6816715
30.416666,2750,33000,544.2199931
30.416666,2666.666667,10666.66699,111.8041674
30.416666,2633.333333,31600,30.1666663
30.416666,2500,10500,30.230952
30.416666,2250,27000,50.8433338
30.416666,2166.666667,13000,20.5133329
30.416666,2166.666667,5200,76.572502
30.416666,2166.666667,8666.666992,117.9375034
30.416666,2100,14100,272.2255334
30.416666,2083.333333,8333.333008,122.8791662
30.416666,2083.333333,25000,336.0366759
30.416666,1933.333333,23200,89.6774965
30.416666,1785.333333,21424,42.9999997
30.416666,1750,7000,79.5833338
30.416666,1750,21000,1033.952445
30.416666,1708.333333,28300,214.1857582
30.416666,1666.666667,5000,8
30.416666,1666.666667,20000,33.9166665
30.416666,1625,14437.5,213.3800834
30.416666,1600,9600,104.0766716
30.416666,1500,6000,24.5524999
30.416666,1416.666667,5666.666504,220.8433263
30.416666,1282.083333,15385,38.7700009
30.416666,1250,27500,25.3863633
30.416666,1250,7500,79.3016702
30.416666,1216.666667,20600,300.969069
30.333334,4166.666667,16666.66602,66.4349956
30.333334,3666.666667,22000,299.6908476
30.333334,3541.666667,14375,1291.440713
30.333334,3500,14371.66699,310.8980693
30.333334,3436.333333,13745.33301,469.3608468
30.333334,3333.333333,13333.33301,426.470836
30.333334,3166.666667,68650,196.3158119
30.333334,2916.666667,35000,93.5916634
30.333334,2916.666667,45000,480.5065629
30.333334,2833.333333,8500,26.8466678
30.333334,2775,53800,86.6888328
30.333334,2666.666667,10666.66699,248.5525012
30.333334,2666.666667,32000,283.3883365
30.333334,2625,31500,312.7750224
30.333334,2500,30000,192.9225028
30.333334,2333.333333,16968.66602,184.6228316
30.333334,2318.833333,9275.333008,109.8366688
30.333334,2166.666667,26000,640.653337
30.333334,2116.666667,32860,51.2309344
30.333334,2041.666667,24500,119.0833345
30.333334,2000,12000,48.4025031
30.333334,2000,24000,320.9366798
30.333334,1875,11250,247.4541496
30.333334,1858.333333,7433.333496,96.256671
30.333334,1783.333333,21800,180.0190543
30.333334,1750,10500,212.3708408
30.333334,1750,21000,382.6441728
30.333334,1666.666667,6250,59.3713298
30.333334,1658.333333,19900,413.0766733
30.333334,1520.833333,23250,127.23585
30.333334,1516.666667,18200,68.9891671
30.25,5000,60000,229.833331
30.25,4666.666667,18666.66602,552.3749938
30.25,4350,13050,225.8333338
30.25,3750,45000,177.0908386
30.25,3666.666667,14666.66699,325.4483193
30.25,3583.333333,32500,180.6402473
30.25,3333.333333,13333.33301,17.150833
30.25,3333.333333,10496,49.1711125
30.25,3333.333333,10250,103.9081377
30.25,3298.916667,19089,343.6473694
30.25,3250,19500,289.4774992
30.25,3122.5,9367.5,63.1041655
30.25,2916.666667,35000,241.4458276
30.25,2916.666667,11666.66699,384.5891543
30.25,2916.666667,11666.66699,672.8533593
30.25,2566.666667,42800,126.3135857
30.25,2500,6400,0.9375
30.25,2500,30000,9.0491661
30.25,2500,17250,41.4195657
30.25,2500,30000,187.0958321
30.25,2500,15000,220.1158367
30.25,2416.666667,14500,51.5833331
30.25,2400,28800,180.1666617
30.25,2389.916667,28679,106.9833359
30.25,2254.166667,9016.666992,265.0841753
30.25,2166.666667,5200,325.4625077
30.25,2125,12750,75.0600006
30.25,2016.666667,24200,64.0666644
30.25,2000,31500,550.1066446
30.25,1916.666667,8833.333008,24.5007862
30.25,1791.666667,21500,57.1941665
30.25,1750,10500,134.0549942
30.25,1583.333333,22300,22.1027658
30.25,1500,18000,83.4049992
30.25,1500,15020,200.6131858
30.25,1250,15000,88.4491671
30.25,1250,25000,152.6805013
30.25,998.6666667,7946.666504,3.3931208
30.166666,6196.333333,14871.2002,250.2500041
30.166666,4125,16500,1208.192445
30.166666,3991,28260,166.4463099
30.166666,3750,45000,124.2499938
30.166666,3750,24500,649.4005211
30.166666,3666.666667,11000,463.7075414
30.166666,3500,14000,220.184993
30.166666,3458.333333,20750,1218.083341
30.166666,3166.666667,10000,74.7982537
30.166666,2958.333333,19250,305.8486404
30.166666,2916.666667,17500,145.3766723
30.166666,2916.666667,35000,154.4641703
30.166666,2916.666667,35000,268.7308347
30.166666,2875,17250,441.5124971
30.166666,2867,14580.7998,224.156415
30.166666,2625,31500,106.8108324
30.166666,2583.333333,10333.33301,469.24752
30.166666,2520.833333,7562.5,262.6716737
30.166666,2500,14166.66699,87.7570547
30.166666,2500,30000,147.1925061
30.166666,2500,30000,712.8574699
30.166666,2416.666667,9666.666992,137.0341616
30.166666,2333.333333,28000,231.1699862
30.166666,2333.333333,28000,383.5666825
30.166666,2250,8250,337.6766033
30.166666,2166.666667,31000,115.851668
30.166666,2083.333333,5000,6.9791665
30.166666,2083.333333,25000,120.0225049
30.166666,2083.333333,25000,215.5583352
30.166666,2000,26000,20.6499994
30.166666,2000,24000,43.5608327
30.166666,1906.666667,28880,157.3376373
30.166666,1833.333333,30000,325.6886154
30.166666,1825,21900,889.5849437
30.166666,1733.333333,10400,188.8466607
30.166666,1634.166667,7536.666504,295.8817317
30.166666,1600,9600,321.0891724
30.166666,1488.916667,17867,21.3333327
30.166666,1416.666667,11500,3.4492755
30.166666,1416.666667,8500,78.2999971
30.083334,5416.666667,21666.66602,95.1566687
30.083334,5000,65000,665.1907414
30.083334,5000,15000,825.8491755
30.083334,4166.666667,25000,181.1400056
30.083334,3583.333333,10750,1081.096672
30.083334,3166.666667,38000,360.063338
30.083334,3125,18750,298.8116583
30.083334,3075,9225,81.2766706
30.083334,3058.333333,36700,5.5000001
30.083334,3000,18000,10.275
30.083334,2750,38000,347.3988213
30.083334,2508.333333,15050,53.540003
30.083334,2500,30000,174.6599935
30.083334,2500,35000,182.9978637
30.083334,2500,15000,300.3333323
30.083334,2333.333333,28000,327.7250131
30.083334,2250,9000,28.083334
30.083334,2166.666667,5200,12.9166663
30.083334,2166.666667,26000,32.5833331
30.083334,2083.333333,25000,108.1341645
30.083334,2000,24000,89.7708312
30.083334,2000,30000,1330.696702
30.083334,1928.333333,23140,959.5316346
30.083334,1916.666667,23000,66.5833311
30.083334,1833.333333,11000,161.0458431
30.083334,1802,7708,8.5720463
30.083334,1750,27000,10.8545369
30.083334,1745,20940,17.6666673
30.083334,1666.666667,22500,75.7977801
30.083334,1666.666667,25000,157.0540046
30.083334,1641.666667,9850,320.1274835
30.083334,1625,19500,293.1983545
30.083334,1541.666667,18500,1358.91669
30.083334,1342.25,16107,44.5075013
30,4041.666667,24250,1298.84912
30,3750,45000,96.5574919
30,3620,43440,735.3191888
30,3583.333333,18333.33398,308.7152659
30,3516.666667,42200,605.4716731
30,3333.333333,40000,46.7291661
30,3333.333333,6666.666504,170.1808224
30,3083.333333,9250,208.7558365
30,2916.666667,35000,1028.960832
30,2875,7940,113.6964685
30,2816.666667,34800,133.9090281
30,2791.666667,33500,169.2174973
30,2750,33000,239.0733361
30,2750,33000,357.885018
30,2708.333333,32500,16.7499995
30,2600,31200,30.5366665
30,2514.5,30244,243.6339766
30,2500,30000,142.5625011
30,2483.333333,29800,466.3158379
30,2305.333333,13832,44.8291695
30,2291.666667,13500,187.289142
30,2250,27000,142.6391713
30,2208.333333,15687.5,189.2170431
30,2166.666667,26000,273.4166533
30,2166.666667,8666.666992,287.9983311
30,2083.333333,6250,43.8533335
30,2083.333333,25000,202.9174939
30,2083.333333,26000,222.0721139
30,2083.333333,25000,246.6358244
30,2000,15000,56.2073328
30,1916.666667,11500,971.1840997
30,1750,21000,106.7450009
30,1750,21000,252.5858097
30,1729.833333,20758,127.6924987
30,1583.333333,12000,63.6467009
30,1583.333333,19000,187.7108241
30,1550,18600,168.9933371
30,1541.666667,18500,165.855002
30,1500,9000,13.7
30,1333.333333,8000,50.8416692
30,1208.333333,4833.333496,257.7516579
29.916666,5000,60000,212.0700106
29.916666,4166.666667,74000,107.8581127
29.916666,4166.666667,12500,312.5349991
29.916666,4000,24000,29.6641663
29.916666,3750,45000,486.1750267
29.916666,3333.333333,13333.33301,45.4716664
29.916666,3000,18000,241.8941706
29.916666,2916.666667,11666.66699,299.4041828
29.916666,2708.333333,32500,256.1599839
29.916666,2612.5,31350,137.6433386
29.916666,2583.333333,7750,40.8758358
29.916666,2583.333333,7750,185.7000031
29.916666,2500,30000,30.3416676
29.916666,2500,15600,352.7636081
29.916666,2500,15000,375.2325103
29.916666,2426.666667,29120,232.1200017
29.916666,2375,14250,48.1041681
29.916666,2250,27000,260.351669
29.916666,2166.666667,26000,52.6325004
29.916666,2166.666667,26000,109.5683252
29.916666,2125,60744,1.9590412
29.916666,2083.333333,12500,264.0033451
29.916666,2083.333333,8333.333008,265.3483301
29.916666,2000,6000,219.811663
29.916666,1968,4723.200195,159.7675016
29.916666,1916.666667,55000,154.8771138
29.916666,1833.333333,22000,76.6250007
29.916666,1750,21000,263.0175091
29.916666,1666.666667,10000,1
29.916666,1666.666667,11250,28.4185198
29.916666,1666.666667,20000,112.591659
29.916666,1541.666667,18500,213.3133293
29.916666,1525,20400,11.6909194
29.916666,1458.333333,31500,26.0342603
29.916666,1458.333333,27500,156.8864441
29.916666,1258.333333,7550,64.4999987
29.833334,5833.333333,23333.33398,116.8333289
29.833334,3583.333333,43000,841.1533361
29.833334,3500,10500,275.395833
29.833334,3333.333333,40000,73.9450008
29.833334,3333.333333,20000,199.4474977
29.833334,3083.333333,12333.33301,147.2816703
29.833334,3083.333333,37000,488.0566485
29.833334,3083.333333,37000,1836.975883
29.833334,2916.666667,5833.333496,576.559181
29.833334,2916.666667,35000,878.5957967
29.833334,2716.666667,32600,73.8716666
29.833334,2583.333333,31000,120.4999986
29.833334,2500,10000,46.3758316
29.833334,2500,15000,264.965836
29.833334,2382,14292,64.9166683
29.833334,2333.333333,28000,80.7008346
29.833334,2250,27000,500.3874823
29.833334,2166.666667,26000,14.0833336
29.833334,2166.666667,13000,84.9049954
29.833334,2166.666667,6500,98.0725046
29.833334,2125,25500,173.9783352
29.833334,2083.333333,12500,239.7066603
29.833334,2083.333333,25000,341.0249949
29.833334,2083.333333,20000,564.3964435
29.833334,2041.666667,8166.666504,221.5608324
29.833334,2000,24000,410.1600051
29.833334,2000,24000,562.5041723
29.833334,1875,22500,200.2950059
29.833334,1833.333333,22000,23.5391667
29.833334,1750,21000,120.609168
29.833334,1666.666667,20000,24.3733342
29.833334,1540.5,6162,228.8291604
29.833334,1500,9600,34.6656265
29.833334,1500,7166.666504,89.4823261
29.75,6166.666667,74000,164.4741635
29.75,5833.333333,23333.33398,634.0558206
29.75,4333.333333,52000,358.2766503
29.75,4041.666667,48500,76.9999993
29.75,3666.666667,44000,550.5033433
29.75,3258.333333,39100,111.910836
29.75,2916.666667,35000,59.8891693
29.75,2916.666667,35000,674.1074907
29.75,2833.333333,34000,208.0800012
29.75,2780,33360,6.6666668
29.75,2666.666667,11333.33301,85.2933327
29.75,2583.333333,10333.33301,107.0466709
29.75,2500,15000,74.7816684
29.75,2500,15000,81.9058344
29.75,2500,15000,116.7824958
29.75,2500,15000,173.5508256
29.75,2500,30000,379.0241852
29.75,2425,29100,672.5608341
29.75,2250,6750,181.713324
29.75,2166.666667,13000,231.174171
29.75,2166.666667,26000,281.4575086
29.75,2083.333333,9400,39.0367893
29.75,2083.333333,8333.333008,47.5891672
29.75,1750,21000,142.1100069
29.75,1750,10500,576.054208
29.75,1666.666667,25000,35.5900017
29.75,1666,19992,36.6666654
29.75,1625,9750,416.9283509
29.75,1518.416667,18221,127.879999
29.75,1500,18000,260.2466717
29.666666,5833.333333,88000,448.2843913
29.666666,5000,23000,254.2572469
