fiscal_year,fund,category,code,tax,July,August,September,October,November,December,January,February,March,April,May,June,
2009,Other Special Revenue,Other Tax,1903,Mahog Quah ,14190.00,838.91,3013.33,1435.20,372.86,1512.60,1314.71,3328.20,4426.20,3064.29,3987.60,5869.20,
2009,Other Special Revenue,Other Tax,1913,Hospital tax,153183.87,153183.87,153232.75,48.88,34246218.64,187884.53,183884.30,210946.26,166537.14,184013.73,34137081.58,182605.54,
2009,Other Special Revenue,Other Tax,1980,Waste Oil Fee,118325.00,117352.00,135536.00,121125.51,221711.09,193449.11,145003.60,141566.10,234795.36,133717.18,129001.43,128739.27,
2009,Other Special Revenue,Other Tax,2654,Recycle ,122004.07,172093.57,45878.32,0.00,250214.81,146087.28,167987.38,97023.51,66267.57,86446.00,120763.62,122762.25,
2009,Other Special Revenue,"Transit, Aviation and Rail Trnasfers",0321,Gas Tax,100000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2009,Other Special Revenue,"Transit, Aviation and Rail Trnasfers",0322,Refunds,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2009,Other Special Revenue,"Transit, Aviation and Rail Trnasfers",0331,Aero. Gas,145931.75,15055.25,194688.76,0.00,227020.47,63749.55,74366.83,45018.05,62847.25,59302.72,55834.22,72211.40,
2009,Other Special Revenue,"Transit, Aviation and Rail Trnasfers",0332,Refunds,0.00,0.00,0.00,-39671.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13811.29,
2009,Other Special Revenue,"Transit, Aviation and Rail Trnasfers",0801,Rail Fr GF,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,676013.40,0.00,
2010,General Fund,Property Tax,0170,Rel Est Tra,1747985.91,702479.47,1378934.40,1593402.05,1260937.45,1011152.34,652297.05,308491.59,484664.82,676261.07,732519.28,1632055.92,
2010,General Fund,Property Tax,0175,Comm For ex ,1471.03,0.00,-29824.43,-1327.24,-17992.65,-29.92,-22758.12,-151.81,3473944.93,13155.13,-27467.38,92125.26,
2010,General Fund,Estate Tax,0212,Estate TX,2712654.07,-3991447.42,2087502.42,6019155.92,2563315.82,4448367.25,1509021.84,2753305.07,2445521.43,2844195.94,779062.19,7039185.80,
2010,General Fund,Estate Tax,0221,Inheritance,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,General Fund,Motor Fuel Tax,0321,Gas Tax,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,General Fund,Motor Fuel Tax,0332,Refunds,-1443.66,1443.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,General Fund,Motor Fuel Tax,0334,Gas TX IF&W,20963.98,25545.92,25418.77,23203.86,20774.66,22019.45,21657.57,19987.31,19047.20,20445.17,20382.82,23248.98,
2010,General Fund,Individual Income Tax,0401,Payments,5616533.66,225796.09,5382726.32,9885071.88,5182160.31,5286184.53,1839850.27,6202373.70,17402034.27,121070336.64,7838090.76,9061791.50,
2010,General Fund,Individual Income Tax,0402,Withhold,105628888.65,45397872.11,81586488.68,100122947.47,106920934.45,103368882.64,100649523.79,103886918.37,95196915.88,102371626.57,102760351.95,130253184.86,
2010,General Fund,Individual Income Tax,0403,Estimate,2956243.57,3088011.59,44087330.50,3661536.86,2875965.73,21572602.76,45512451.32,2192161.35,3088884.84,25449422.66,2273516.68,37315249.85,
2010,General Fund,Individual Income Tax,0404,Fiduciary,-359078.02,-59302.01,496953.97,-662683.45,-25724.45,62561.53,360707.30,43495.75,189663.75,3420443.37,-204548.52,591199.08,
2010,General Fund,Individual Income Tax,0408,Refunds,-7227070.61,-3891610.75,-1694182.52,-7273889.35,-9507061.96,-4356701.22,-11335062.81,-88050454.92,-64065809.48,-46807462.12,-14762871.48,-14056319.57,
2010,General Fund,Individual Income Tax,0410,T&R Claims,-604496.39,604496.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,General Fund,Individual Income Tax,0493,BETR Clains,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,General Fund,Individual Income Tax,0494,BETR Muni,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,General Fund,Corporate Income Tax,0415,Payments,6113149.10,-464675.42,4256674.35,5782846.59,7143478.61,6705245.00,2652337.05,3204752.37,17284818.20,4029136.28,2632859.26,8299800.49,
2010,General Fund,Corporate Income Tax,0417,Estimate Pay,5042058.89,3149765.27,24234216.53,4898879.79,3513904.15,30640486.88,11381713.43,2200464.94,10031344.44,16037453.75,3456553.02,25225114.00,
2010,General Fund,Corporate Income Tax,0418,Refunds,-1295879.84,-815026.58,-573795.46,-13579955.69,-7899232.88,-2273270.34,-675294.11,-448505.55,-416794.83,-2003000.91,-652103.69,-1527084.12,
2010,General Fund,Cigarette & Tobacco Tax,0511,Cig Tx,14087473.17,12138236.48,11004894.75,12056863.87,10039818.23,12918490.89,9790863.61,9575567.21,10974030.12,11479713.59,9960618.56,13773220.92,
2010,General Fund,Cigarette & Tobacco Tax,0512,Tob Tx,884383.63,36834.01,901969.05,881725.85,978648.86,1157458.26,595316.59,1396186.44,516529.80,842242.95,1494951.56,1580639.24,
2010,General Fund,Sales & Use Tax,0621,Sales Tx,79186188.10,-6109282.22,83740042.93,78093758.63,66562203.49,59639593.94,79769797.01,50783664.03,53342932.10,65124257.25,59089158.28,156056478.09,
2010,General Fund,Sales & Use Tax,0623,Use Tax,7015421.90,4976015.97,8355672.26,5877670.43,5398488.29,5660447.78,9359307.60,4448036.67,3900766.57,4103560.17,9432784.71,6804696.60,
2010,General Fund,Sales & Use Tax,0625,Spec Tx Ref,67408.00,85130.00,22031.00,90392.00,91939.00,35249.00,122514.00,119713.00,0.00,3.55,239329.00,27864.00,
2010,General Fund,Sales & Use Tax,0631,Sale Abat,-147742.94,-151188.44,-243681.73,-376354.05,-495808.49,-28769.97,-115452.95,-35415.20,-132870.01,-69848.57,-398326.74,-290088.73,
2010,General Fund,Sales & Use Tax,0633,Use Abat,-78053.83,-16185.76,-36798.56,-53832.07,-424488.63,-136190.04,-27536.18,-64950.96,-22294.72,-110508.13,-98468.13,-19505.31,
2010,General Fund,Sales & Use Tax,0675,Service Prov.,4394493.00,1294720.34,4391033.98,4800200.87,4268496.10,4097202.25,4963967.65,4369022.00,4085675.49,4476384.51,4428855.51,10516339.55,
2010,General Fund,Business & Special Industry Tax,0801,Rail Tx,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,General Fund,Business & Special Industry Tax,0822,Tele Prop ,0.00,0.00,-97693.20,1518.66,0.00,0.00,0.00,163678.97,0.00,0.00,17678938.20,-222516.79,
2010,General Fund,Business & Special Industry Tax,0901,Insur Prem ,605097.05,39045.59,115102.30,7340361.88,4227996.23,3900.00,1333.37,600751.99,14642477.72,12298260.06,12954820.91,25481224.60,
2010,General Fund,Business & Special Industry Tax,0903,Unauth Ins,105542.92,56393.84,32965.38,197624.51,127346.50,4939.30,21499.02,75595.92,243793.58,253511.33,143717.42,364135.46,
2010,General Fund,Business & Special Industry Tax,1195,Container Fee,39449.80,53102.00,51992.00,53897.00,63369.00,62651.35,83783.00,154207.58,196378.72,80822.37,105367.59,268479.92,
2010,General Fund,Business & Special Industry Tax,1493,Milk Handling,1358912.60,1455286.19,1435958.73,1211257.63,411176.90,938818.57,528915.35,55491.40,467363.60,683950.57,457944.32,1100445.38,
2010,General Fund,Business & Special Industry Tax,1903,Mahog Qua,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,General Fund,Business & Special Industry Tax,1913,Hospital tax,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,Highway Fund,Special Fuel Tax,0308,7.5%  Transcap,0.00,-535511.60,-363273.00,-277903.75,-309229.99,-276784.60,-246294.58,-270041.83,-286613.44,-248565.17,-360442.96,-239888.61,
2010,Highway Fund,Special Fuel Tax,0311,Spec Fu ,5603616.04,-1838771.33,5419031.01,4122334.56,4602411.02,5704537.49,3720533.13,4531555.66,4158625.47,3602458.34,4426737.69,7962311.10,
2010,Highway Fund,Special Fuel Tax,0312,Use Fuel,-53480.80,-646947.24,-123201.43,-131551.67,-618261.87,-212249.66,-86349.68,-217409.18,-141682.31,-80473.79,-250764.64,-108615.45,
2010,Highway Fund,Special Fuel Tax,0325,Off-H Ref,-383050.85,-232585.21,-204143.66,-404026.15,-259525.24,-370707.63,-351714.07,-693032.35,-195675.35,-239910.10,-527714.65,-254848.81,
2010,Highway Fund,Special Fuel Tax,0326,Spec Int,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,244.75,0.00,0.00,0.00,
2010,Highway Fund,Gasoline Tax,0321,Gas Tax,13928454.16,6144819.15,19175721.81,17262529.57,16623474.87,16133405.27,16052507.08,14990617.53,14228866.72,15172475.32,14672193.76,33221947.38,
2010,Highway Fund,Gasoline Tax,0322,Gas Tx Ref,-20294.03,-25532.28,-6363.39,-21056.02,-36102.09,-12028.24,-14831.90,-37178.46,-4490.37,-8144.24,-65536.92,-5819.73,
2010,Highway Fund,Gasoline Tax,0329,7.5%  Transcap,0.00,-2510987.43,-1376413.64,-1256477.47,-1124937.02,-1192342.03,-1172746.58,-1082302.65,-1031396.32,-1107095.59,-1103718.96,-1258920.30,
2010,Highway Fund,Gasoline Tax,0330,Gas to STAR,0.00,0.00,-100000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,Highway Fund,Gasoline Tax,0333,Shrinkage,0.00,-91705.50,-246472.68,-58752.37,-2.87,93.07,654.31,-167936.70,-193095.00,-32935.92,-1.31,0.00,
2010,Highway Fund,Gasoline Tax,0334,Gas TX IF&W,0.00,-46509.90,-25418.77,-23203.86,-20774.66,-22019.45,-21657.57,-19987.31,-19047.20,-20445.17,-20382.82,-23248.98,
2010,Highway Fund,Gasoline Tax,0335,Snow Trail Fund,0.00,-265009.86,-144834.23,-132213.85,-118372.40,-125465.15,-123403.20,-113886.16,-108529.50,-116495.02,-116139.71,-132470.90,
2010,Highway Fund,Gasoline Tax,0336,ATV Rec Fund,0.00,-26261.33,-14352.45,-13101.82,-11730.20,-12433.06,-12228.73,-11285.63,-10754.81,-11544.16,-11508.95,-13127.30,
2010,Highway Fund,Gasoline Tax,0337,Boat Fac Fund,0.00,-374908.54,-204896.49,-187042.48,-167461.03,-177495.11,-174578.08,-161114.36,-153536.32,-164805.11,-164302.45,-187406.12,
2010,Highway Fund,Gasoline Tax,0338,ATV Safety,0.00,-26261.33,-14352.45,-13101.82,-11730.20,-12433.06,-12228.73,-11285.63,-10754.81,-11544.16,-11508.95,-13127.30,
2010,Highway Fund,Gasoline Tax,0339,Gas Tx Marine,0.00,-122317.64,-66849.52,-61024.47,-54635.83,-57909.55,-56957.84,-52565.16,-50092.75,-53769.31,-53605.31,-61143.11,
2010,Other Special Revenue,Property Tax,0106,Re Est Tx ,26589866.23,-312140.12,-468714.71,1004140.40,-84442.90,145010.15,12354.41,27255.77,247812.86,14019.94,-31910.32,-80972.03,
2010,Other Special Revenue,Property Tax,0161,Int Real Est.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1839.61,
2010,Other Special Revenue,Property Tax,0170,Re Est Tr,15114.00,-936809.40,198878.10,231220.42,554427.18,1010795.94,1294438.07,720319.49,641568.87,673885.07,732519.35,1866243.65,
2010,Other Special Revenue,Property Tax,0181,Per Prop,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,Other Special Revenue,Property Tax,0182,Auto Ex,110630.59,90923.72,128860.19,112655.82,77503.48,100593.10,67191.25,73215.19,60391.33,88397.30,96274.84,104486.83,
2010,Other Special Revenue,Property Tax,0183,Boat Ex,7551.85,1946.00,2637.80,62.60,-3561.39,166.00,-1858.85,205.40,198.00,533.49,3862.20,2569.40,
2010,Other Special Revenue,Other Tax,0308,7.5%  Transcap,418202.60,117309.00,363273.00,277903.75,309229.99,276784.60,246294.58,270041.83,286613.44,248565.17,360442.96,239888.61,
2010,Other Special Revenue,Other Tax,0321,Gas Tax,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,Other Special Revenue,Other Tax,0329,7.5%  Transcap,1127688.66,1383298.77,1376413.64,1256477.47,1124937.02,1192342.03,1172746.58,1082302.65,1031396.32,1107095.59,1103718.96,1258920.30,
2010,Other Special Revenue,Other Tax,0335,Snow Trail Fund,119451.14,145558.72,144834.23,132213.85,118372.40,125465.15,123403.20,113886.16,108529.50,116495.02,116139.71,132470.90,
2010,Other Special Revenue,Other Tax,0336,ATV Rec Fund,11837.09,14424.24,14352.45,13101.82,11730.20,12433.06,12228.73,11285.63,10754.81,11544.16,11508.95,13127.30,
2010,Other Special Revenue,Other Tax,0337,Boat Fac Fund,168987.11,205921.43,204896.49,187042.48,167461.03,177495.11,174578.08,161114.36,153536.32,164805.11,164302.45,187406.12,
2010,Other Special Revenue,Other Tax,0338,ATV Safety,11837.09,14424.24,14352.45,13101.82,11730.20,12433.06,12228.73,11285.63,10754.81,11544.16,11508.95,13127.30,
2010,Other Special Revenue,Other Tax,0339,Gas Tx Marine,55133.73,67183.91,66849.52,61024.47,54635.83,57909.55,56957.84,52565.16,50092.75,53769.31,53605.31,61143.11,
2010,Other Special Revenue,Other Tax,0401,1040 Payments,0.00,0.00,0.00,1405356.71,0.00,0.00,1301513.97,0.00,0.00,774061.19,0.00,1710250.42,
2010,Other Special Revenue,Other Tax,0402,Withhold,71139.00,71126.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,Other Special Revenue,Other Tax,0621,Sale Tx,46.17,9.80,19.63,10018.53,422.14,10.50,34.39,-53.60,17.89,475.60,-172.32,8.09,
2010,Other Special Revenue,Other Tax,0670,Nurse Tax,3442526.27,2649502.77,2384510.82,2869646.97,1927562.26,3484852.72,2674512.36,2359459.91,2506214.00,2367414.23,3019463.52,2717873.79,
2010,Other Special Revenue,Other Tax,0671,Rs Treat,155547.29,126584.81,297579.16,159468.98,119844.86,151206.43,100319.61,135496.86,135256.43,161727.87,132270.42,184071.46,
2010,Other Special Revenue,Other Tax,0675,Service Prov.,3013186.00,3212752.00,2910508.00,2979881.00,3001925.00,2784302.00,3155864.00,2920861.00,2737201.00,2970687.00,2883124.00,3038818.00,
2010,Other Special Revenue,Other Tax,0821,E-911 Fee,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28151.62,27392.11,36073.58,24621.14,
2010,Other Special Revenue,Other Tax,0906,Fir Inv Tx,257776.46,262329.98,271797.29,270123.00,343314.02,293162.00,202045.01,294510.08,583124.21,422751.36,354928.39,296675.00,
2010,Other Special Revenue,Other Tax,1419,Blueberry,0.00,5000.00,27181.26,107085.25,1315688.47,58.09,0.00,0.00,0.00,0.00,600.04,0.00,
2010,Other Special Revenue,Other Tax,1901,Potato Tx,65937.71,4611.37,30312.02,57583.03,54218.97,61443.12,33918.44,65779.92,52004.49,52832.25,76601.16,118967.80,
2010,Other Special Revenue,Other Tax,1903,Mahog Quah ,11806.60,8119.60,2465.86,6612.00,3445.20,2953.20,2938.95,1266.00,4804.01,2420.30,2596.20,5145.60,
2010,Other Special Revenue,Other Tax,1913,Hospital tax,182605.54,182605.54,182655.54,208498.64,33940507.14,642830.52,-82776.10,187012.50,187500.00,188126.64,34134228.21,187000.00,
2010,Other Special Revenue,Other Tax,1980,Waste Oil Fee,106701.51,154497.33,161025.61,138228.30,182730.18,203522.57,289788.44,241847.67,179070.79,184587.19,214874.76,284330.12,
2010,Other Special Revenue,Other Tax,2654,Recycle ,117975.54,285471.82,245191.84,303713.37,327040.57,309647.36,416392.92,269715.79,260904.19,315598.76,136157.00,-1561895.99,
2010,Other Special Revenue,"Transit, Aviation and Rail Trnasfers",0321,Gas Tax,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,Other Special Revenue,"Transit, Aviation and Rail Trnasfers",0322,Refunds,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,Other Special Revenue,"Transit, Aviation and Rail Trnasfers",0330,Gas to STAR,100000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2010,Other Special Revenue,"Transit, Aviation and Rail Trnasfers",0331,Aero. Gas,99369.35,95450.84,98758.15,125175.19,74917.69,110671.43,55493.82,53529.87,69055.71,56648.94,57825.43,100367.20,
2010,Other Special Revenue,"Transit, Aviation and Rail Trnasfers",0332,Refunds,-5572.51,-1443.66,0.00,0.00,-1360.79,0.00,0.00,-4023.95,-7370.81,0.00,-91.65,-1733.74,
2010,Other Special Revenue,"Transit, Aviation and Rail Trnasfers",0801,Rail Fr GF,0.00,0.00,0.00,0.00,0.00,0.00,43962.66,0.00,0.00,0.00,304329.43,0.00,
2011,General Fund,Property Tax,0170,Rel Est Tra,1927184.64,802264.85,1474363.79,1604554.05,1508067.81,414047.34,838770.51,913474.48,1373651.51,571040.21,549305.69,1839217.59,
2011,General Fund,Property Tax,0175,Comm For ex ,505.79,-538.28,-1051.50,204477.23,129514.30,-1327.72,6393.62,21024.74,3162650.44,-0.47,-288639.96,268268.33,
2011,General Fund,Estate Tax,0212,Estate TX,2688306.48,-1369750.54,2442746.70,9210307.34,1525029.70,3999269.23,2566591.60,1494678.51,8915234.49,4391878.07,3534765.84,9924436.16,
2011,General Fund,Estate Tax,0221,Inheritance,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,General Fund,Motor Fuel Tax,0321,Gas Tax,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,General Fund,Motor Fuel Tax,0332,Refunds,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,General Fund,Motor Fuel Tax,0334,Gas TX IF&W,22459.75,26260.52,26191.09,22644.23,22223.98,21866.54,21183.68,20338.06,18772.01,19974.29,16004.90,24407.06,
2011,General Fund,Individual Income Tax,0401,Payments,4619204.39,717648.21,5270205.30,9551781.70,4866023.86,4570814.64,2723957.29,6073345.46,20325185.15,134512610.11,11249123.65,10521958.43,
2011,General Fund,Individual Income Tax,0402,Withhold,96215564.00,59549748.31,96755849.18,91979445.64,114994358.23,106608018.62,109305903.86,111419416.54,107385287.68,93032478.51,109338363.54,138874057.76,
2011,General Fund,Individual Income Tax,0403,Estimate,2876884.00,4535458.52,46523625.02,3950577.87,2939340.63,22243685.38,53305506.49,1656787.56,3386684.25,30355099.81,2433961.04,42951049.32,
2011,General Fund,Individual Income Tax,0404,Fiduciary,69151.43,582389.87,1326007.61,173538.68,474059.47,193237.61,1336764.74,188609.85,420574.76,3874406.22,693306.46,414742.55,
2011,General Fund,Individual Income Tax,0408,Refunds,-5731876.28,-2050550.12,-2790706.96,-3811880.82,-4745060.46,-7289895.44,-15253196.05,-70873026.76,-73290191.96,-47687532.89,-16307156.89,-12251190.90,
2011,General Fund,Corporate Income Tax,0415,Payments,3087700.02,-1109136.46,7869105.04,8408652.74,2773052.79,3379282.38,2719211.58,2993801.70,22382187.28,4537641.12,1776305.64,6142626.47,
2011,General Fund,Corporate Income Tax,0417,Estimate Pay,6794701.53,1486451.51,30094312.36,10003553.39,3512544.04,39548889.76,6766879.09,5832831.76,7511250.42,24166625.39,5812238.56,34734151.70,
2011,General Fund,Corporate Income Tax,0418,Refunds,-728868.42,-708461.21,-2802057.45,-2487642.07,-5395792.40,-4549113.05,-612294.18,-818310.62,-1814605.15,-2213178.62,-7818746.92,-2279191.59,
2011,General Fund,Cigarette & Tobacco Tax,0511,Cig Tx,12673477.88,9872226.87,15357176.60,10507306.95,11118553.81,10882147.17,9496217.98,9305056.61,10501455.53,10903727.02,10347833.85,12699354.45,
2011,General Fund,Cigarette & Tobacco Tax,0512,Tob Tx,349054.83,796898.47,1002654.50,469857.28,991463.35,899107.54,1648223.31,858400.36,848059.63,203664.99,1035642.60,2461741.83,
2011,General Fund,Sales & Use Tax,0621,Sales Tx,84021067.46,-4625089.58,84844314.52,80410763.69,67951855.56,64247562.74,85265037.92,50750530.94,55425471.63,61240882.07,65234181.46,154169066.64,
2011,General Fund,Sales & Use Tax,0623,Use Tax,4899957.18,9468316.79,6554033.55,6326918.84,5414397.10,5040262.89,8247332.05,6451552.89,3655444.87,7672486.16,4319588.59,9766405.09,
2011,General Fund,Sales & Use Tax,0625,Spec Tx Ref,82785.00,180014.00,8467.00,81642.95,104829.00,76112.00,135272.00,141008.00,70079.00,92998.00,143987.00,44966.00,
2011,General Fund,Sales & Use Tax,0631,Sale Abat,-88113.78,-166259.12,-1303066.99,-675939.29,-90110.30,-39155.89,-58629.48,-125236.47,-120510.76,-227817.49,-74800.49,-182063.72,
2011,General Fund,Sales & Use Tax,0633,Use Abat,-66014.70,-64461.31,-261016.63,-130251.40,-19877.80,-12994.66,-7604.16,-154058.98,-112961.07,-10656.39,-61181.70,-174745.59,
2011,General Fund,Sales & Use Tax,0675,Service Prov.,4802558.05,-1500787.23,4767006.02,4660655.23,4308338.57,4230839.18,6591381.00,4205127.38,4035681.71,4288105.75,2158052.14,10125347.94,
2011,General Fund,Business & Special Industry Tax,0801,Rail Tx,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2011,General Fund,Business & Special Industry Tax,0822,Tele Prop ,0.00,0.00,0.00,0.00,-24852.11,0.00,0.00,0.00,0.00,5484.32,17768835.92,-81224.44,
2011,General Fund,Business & Special Industry Tax,0901,Insur Prem ,346980.65,11082.30,-127247.77,5217154.42,5685768.12,176785.50,30601.00,580935.02,13266963.64,12408088.19,13850442.52,23626513.01,
2011,General Fund,Business & Special Industry Tax,0903,Unauth Ins,75065.00,31587.17,13427.22,204355.10,97372.81,21223.87,33667.94,75929.82,401623.38,293910.32,175978.73,352439.55,
2011,General Fund,Business & Special Industry Tax,1195,Container Fee,64080.13,91170.49,73621.24,139355.00,192556.41,72995.33,861938.28,86319.71,141368.27,102856.10,345027.75,265564.05,
2011,General Fund,Business & Special Industry Tax,1493,Milk Handling,626890.64,483202.44,494194.98,470245.55,33811.72,393493.87,208561.97,92796.44,770828.83,100187.50,50179.44,121429.30,
2011,General Fund,Business & Special Industry Tax,1903,Mahog Qua,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4340.74,
2011,General Fund,Business & Special Industry Tax,1913,Hospital tax,0.00,0.00,963413.11,1082462.40,139310.82,0.00,0.00,0.00,1213241.08,924261.07,0.00,0.00,
